{name:'Stair_el7', position:{x:63.18, y:4.3, z:79.81}, rotation:{x:0, y:0.7639952, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'RigLArmFingerA3', position:{x:79.35544, y:9.264284, z:91.78406}, rotation:{x:-0.04780239, y:-0.9737697, z:-0.1962703}, scale:{x:1.000004, y:0.9999992, z:0.9999972}, file:'RigLArmFingerA3.fbx'},
{name:'RigLArmFingerA2', position:{x:77.2813, y:8.837569, z:91.77591}, rotation:{x:0.09778105, y:-0.955202, z:-0.27808}, scale:{x:1.000002, y:0.9999995, z:0.9999989}, file:'RigLArmFingerA2.fbx'},
{name:'RigLArmFingerA1', position:{x:75.67008, y:7.797712, z:92.318}, rotation:{x:0.2200772, y:-0.9087515, z:-0.2800586}, scale:{x:0.9999998, y:0.9999996, z:1.000001}, file:'RigLArmFingerA1.fbx'},
{name:'RigLArmPalm', position:{x:75.65659, y:7.707997, z:92.43117}, rotation:{x:0.210264, y:-0.9059241, z:-0.2626402}, scale:{x:0.9999995, y:0.9999995, z:1.000001}, file:'RigLArmPalm.fbx'},
{name:'RigLArm2', position:{x:76.12341, y:7.004497, z:93.82502}, rotation:{x:0.7499121, y:-0.4407076, z:0.4031734}, scale:{x:0.999999, y:0.9999999, z:1.000001}, file:'RigLArm2.fbx'},
{name:'RigLArm1', position:{x:74.77327, y:6.331752, z:94.1616}, rotation:{x:0.2511661, y:-0.8446521, z:0.4725924}, scale:{x:1, y:1, z:0.9999999}, file:'RigLArm1.fbx'},
{name:'RigRibcage', position:{x:74.66624, y:6.118726, z:94.34697}, rotation:{x:0.9612087, y:-0.09534509, z:0.2575552}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigRibcage.fbx'},
{name:'RigSpine3', position:{x:74.82964, y:6.072549, z:94.44131}, rotation:{x:0.9589783, y:-0.115644, z:0.2569573}, scale:{x:0.9999998, y:0.9999998, z:1}, file:'RigSpine3.fbx'},
{name:'RigSpine2', position:{x:74.99482, y:6.035738, z:94.53667}, rotation:{x:0.9615401, y:-0.09194207, z:0.2576439}, scale:{x:1, y:1, z:1}, file:'RigSpine2.fbx'},
{name:'RigSpine1', position:{x:75.15721, y:5.985051, z:94.63042}, rotation:{x:0.9575227, y:-0.1271334, z:0.2565675}, scale:{x:1, y:1, z:1}, file:'RigSpine1.fbx'},
{name:'RigRLegFoot2', position:{x:74.84001, y:4.703076, z:94.78789}, rotation:{x:6.029126E-06, y:-0.2588187, z:-2.09689E-05}, scale:{x:1, y:1, z:1}, file:'RigRLegFoot2.fbx'},
{name:'RigRLegFoot1', position:{x:74.98601, y:4.703067, z:94.87218}, rotation:{x:6.029126E-06, y:-0.2588187, z:-2.09689E-05}, scale:{x:1, y:1, z:1}, file:'RigRLegFoot1.fbx'},
{name:'RigRLegAnkle', position:{x:75.16595, y:5.083396, z:94.97607}, rotation:{x:-0.1320398, y:-0.222604, z:0.4927815}, scale:{x:1.00001, y:0.99999, z:1}, file:'RigRLegAnkle.fbx'},
{name:'RigRLeg2', position:{x:74.84354, y:5.44805, z:94.79392}, rotation:{x:-0.2408511, y:-0.1099679, z:0.8933581}, scale:{x:1.000021, y:0.999979, z:0.9999999}, file:'RigRLeg2.fbx'},
{name:'RigRLeg1', position:{x:75.00784, y:5.985051, z:94.88915}, rotation:{x:-0.1453244, y:-0.2087676, z:0.5587456}, scale:{x:1, y:1, z:1}, file:'RigRLeg1.fbx'},
{name:'RigLLegFoot2', position:{x:75.13499, y:4.703049, z:94.277}, rotation:{x:-5.279535E-06, y:-0.2588187, z:2.131355E-05}, scale:{x:1, y:1, z:1}, file:'RigLLegFoot2.fbx'},
{name:'RigLLegFoot1', position:{x:75.28098, y:4.703058, z:94.36129}, rotation:{x:-5.279535E-06, y:-0.2588187, z:2.131355E-05}, scale:{x:1, y:1, z:1}, file:'RigLLegFoot1.fbx'},
{name:'RigLLegAnkle', position:{x:75.46091, y:5.083407, z:94.46517}, rotation:{x:-0.1320495, y:-0.2225983, z:0.4928178}, scale:{x:0.9999898, y:1.00001, z:0.9999999}, file:'RigLLegAnkle.fbx'},
{name:'RigLLeg2', position:{x:75.14198, y:5.448046, z:94.27705}, rotation:{x:-0.2380967, y:-0.086294, z:0.8940958}, scale:{x:0.9999789, y:1.000021, z:1}, file:'RigLLeg2.fbx'},
{name:'RigLLeg1', position:{x:75.30659, y:5.985051, z:94.3717}, rotation:{x:-0.1535206, y:-0.2138843, z:0.5565585}, scale:{x:1, y:1, z:1}, file:'RigLLeg1.fbx'},
{name:'RigPelvis', position:{x:75.15721, y:5.985051, z:94.63042}, rotation:{x:0.6186658, y:-0.7417987, z:0.1657711}, scale:{x:1, y:1, z:1}, file:'RigPelvis.fbx'},
{name:'RigMouthUpGizmo', position:{x:73.25259, y:6.220531, z:93.53079}, rotation:{x:-0.9633799, y:0.07008585, z:-0.2581369}, scale:{x:0.9999999, y:1, z:1}, file:'RigMouthUpGizmo.fbx'},
{name:'RigMouthDownGizmo', position:{x:73.26912, y:6.030588, z:93.54034}, rotation:{x:-0.9236817, y:-0.2825327, z:-0.2474997}, scale:{x:1, y:1, z:1}, file:'RigMouthDownGizmo.fbx'},
{name:'RigLLegPlatform', position:{x:75.28098, y:4.703058, z:94.36129}, rotation:{x:0.6830127, y:-0.6830127, z:0.1830128}, scale:{x:1, y:1, z:1}, file:'RigLLegPlatform.fbx'},
{name:'RigLArmPalmGizmo', position:{x:75.65659, y:7.707989, z:92.43116}, rotation:{x:0.2102662, y:-0.9059255, z:-0.262635}, scale:{x:0.9999998, y:0.9999998, z:1}, file:'RigLArmPalmGizmo.fbx'},
{name:'RigLArmFingerC2Gizmo', position:{x:77.03568, y:7.480731, z:93.24307}, rotation:{x:-0.2783895, y:-0.8844924, z:-0.2891459}, scale:{x:1.000003, y:0.9999977, z:0.9999992}, file:'RigLArmFingerC2Gizmo.fbx'},
{name:'RigLArmFingerC1Gizmo', position:{x:75.75626, y:7.767249, z:92.45303}, rotation:{x:-0.003151625, y:-0.9042135, z:-0.316713}, scale:{x:1.000001, y:0.9999996, z:0.9999993}, file:'RigLArmFingerC1Gizmo.fbx'},
{name:'RigLArmFingerB2Gizmo', position:{x:78.36836, y:8.320656, z:92.34995}, rotation:{x:-0.1788693, y:-0.9268353, z:-0.2639146}, scale:{x:1.000003, y:0.9999983, z:0.999999}, file:'RigLArmFingerB2Gizmo.fbx'},
{name:'RigLArmFingerB1Gizmo', position:{x:75.97079, y:7.835242, z:92.39489}, rotation:{x:0.09603103, y:-0.9761679, z:-0.1925374}, scale:{x:1.000001, y:1, z:0.9999988}, file:'RigLArmFingerB1Gizmo.fbx'},
{name:'RigLArmFingerA3Gizmo', position:{x:79.35543, y:9.264312, z:91.78405}, rotation:{x:-0.04779582, y:-0.9737686, z:-0.1962755}, scale:{x:1.000002, y:0.9999996, z:0.9999986}, file:'RigLArmFingerA3Gizmo.fbx'},
{name:'RigLArmFingerA2Gizmo', position:{x:77.2813, y:8.837572, z:91.7759}, rotation:{x:0.0977855, y:-0.9552009, z:-0.278082}, scale:{x:1.000001, y:0.9999999, z:0.9999994}, file:'RigLArmFingerA2Gizmo.fbx'},
{name:'RigLArmFingerA1Gizmo', position:{x:75.67008, y:7.797703, z:92.31799}, rotation:{x:0.2200797, y:-0.9087516, z:-0.2800561}, scale:{x:0.9999999, y:0.9999998, z:1}, file:'RigLArmFingerA1Gizmo.fbx'},
{name:'RigLArm2Gizmo', position:{x:76.12341, y:7.004499, z:93.82502}, rotation:{x:0.7499115, y:-0.4407066, z:0.4031752}, scale:{x:0.9999995, y:0.9999999, z:1}, file:'RigLArm2Gizmo.fbx'},
{name:'RigLArm1Gizmo', position:{x:74.77327, y:6.331752, z:94.1616}, rotation:{x:0.2511661, y:-0.8446518, z:0.4725928}, scale:{x:1, y:1, z:1}, file:'RigLArm1Gizmo.fbx'},
{name:'RigHeadGizmo', position:{x:73.18347, y:6.114303, z:93.49089}, rotation:{x:-0.9658618, y:-0.01111966, z:-0.2588019}, scale:{x:1, y:1, z:1}, file:'RigHeadGizmo.fbx'},
{name:'Rig', position:{x:74.97538, y:4.703058, z:94.52544}, rotation:{x:0.6830127, y:-0.6830127, z:0.1830128}, scale:{x:1, y:1, z:1}, file:'Rig.fbx'},
{name:'Fantasy_Dragon', position:{x:75.26987, y:4.703058, z:94.69547}, rotation:{x:-0.3535534, y:-0.6123725, z:-0.6123725}, scale:{x:1, y:1, z:1}, file:'Fantasy_Dragon.fbx'},
{name:'Fantasy_Dragon_Red', position:{x:75.26987, y:4.703058, z:94.69547}, rotation:{x:0, y:-0.8660254, z:0}, scale:{x:1, y:1, z:1}, file:'Fantasy_Dragon_Red.fbx'},
{name:'Rock_17A', position:{x:91.07327, y:3.405359, z:77.11009}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_17A.fbx'},
{name:'Barrier1', position:{x:64.5, y:2.8, z:58.9}, rotation:{x:0, y:-0.5852707, z:0}, scale:{x:1, y:1, z:1}, file:'Barrier1.fbx'},
{name:'Rune_particle2', position:{x:78.77789, y:5.632403, z:106.3376}, rotation:{x:-0.7071068, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rune_particle2.fbx'},
{name:'Rune_particle1', position:{x:78.77789, y:5.612045, z:106.3376}, rotation:{x:-0.7071068, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rune_particle1.fbx'},
{name:'Rune_03', position:{x:78.86592, y:5.491705, z:106.347}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rune_03.fbx'},
{name:'Rock_14A', position:{x:72.51548, y:3.40576, z:86.4554}, rotation:{x:0, y:0.4386663, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_14A.fbx'},
{name:'Stair_el5', position:{x:77.31909, y:3.143352, z:89.24825}, rotation:{x:-0.006079934, y:-0.3826352, z:0.01467826}, scale:{x:1, y:1, z:1}, file:'Stair_el5.fbx'},
{name:'Bush_03', position:{x:61.02, y:5.42368, z:74.18}, rotation:{x:0, y:-0.5389422, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_03.fbx'},
{name:'Plant_07', position:{x:75.39702, y:1.997678, z:80.12803}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_07.fbx'},
{name:'Bush_05', position:{x:80.14614, y:3.352236, z:76.7976}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_05.fbx'},
{name:'Bush_06', position:{x:86.86328, y:3.429062, z:95.44125}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_06.fbx'},
{name:'Stair_el7', position:{x:72.14331, y:5.196955, z:105.4555}, rotation:{x:0, y:-0.9238796, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'Bush_thorned1', position:{x:96.90452, y:3.428694, z:70.83514}, rotation:{x:0, y:-0.2490608, z:0}, scale:{x:0.8521718, y:0.8521718, z:0.8521718}, file:'Bush_thorned1.fbx'},
{name:'Banner', position:{x:71.40971, y:3.543048, z:85.38278}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Banner.fbx'},
{name:'Stair_el1', position:{x:80.88763, y:2.89942, z:84.97256}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el1.fbx'},
{name:'Block2', position:{x:96.43, y:4.2, z:84.4}, rotation:{x:0, y:0.007107861, z:0}, scale:{x:1, y:1, z:1}, file:'Block2.fbx'},
{name:'Ivy2', position:{x:75.40681, y:5.924901, z:96.18697}, rotation:{x:0, y:-0.8704813, z:0}, scale:{x:1.112361, y:1.112361, z:1.112361}, file:'Ivy2.fbx'},
{name:'Tree_Pine_2', position:{x:94.97945, y:3.412229, z:77.50838}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Pine_2.fbx'},
{name:'Stair_el8', position:{x:96.14, y:3.9, z:83.9}, rotation:{x:0, y:-0.702063, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el8.fbx'},
{name:'Floor3', position:{x:60.07806, y:5.491553, z:79.43414}, rotation:{x:0, y:0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Floor3.fbx'},
{name:'Block3', position:{x:62.83, y:4.5, z:76.2}, rotation:{x:0, y:0.9998109, z:0}, scale:{x:1, y:1, z:1}, file:'Block3.fbx'},
{name:'Ivy2', position:{x:68.58678, y:5.415411, z:102.8151}, rotation:{x:0, y:-0.4965193, z:0}, scale:{x:1, y:1, z:1}, file:'Ivy2.fbx'},
{name:'Rock_05', position:{x:73.23006, y:4.252077, z:98.18828}, rotation:{x:-0.3391958, y:-0.2600396, z:0.3731661}, scale:{x:1, y:1, z:1}, file:'Rock_05.fbx'},
{name:'Stair_el2', position:{x:88.77, y:5.19, z:108.14}, rotation:{x:0, y:0.933022, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el2.fbx'},
{name:'Fence1', position:{x:67.78297, y:3.405359, z:102.1432}, rotation:{x:0, y:0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Fence1.fbx'},
{name:'Plant_06', position:{x:69.57276, y:1.997678, z:68.57345}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_06.fbx'},
{name:'Mushroom3A', position:{x:84.94767, y:5.492176, z:102.8334}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Mushroom3A.fbx'},
{name:'Bush_04', position:{x:65.93754, y:3.429039, z:98.05338}, rotation:{x:0, y:0.5802195, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_04.fbx'},
{name:'Mushroom2A', position:{x:82.85183, y:5.491522, z:108.8689}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Mushroom2A.fbx'},
{name:'Floor6', position:{x:64.40027, y:3.405712, z:143.3056}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Floor6.fbx'},
{name:'Rock_14B', position:{x:72.35776, y:3.49619, z:97.22052}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_14B.fbx'},
{name:'Tree_03', position:{x:54.56, y:5.5, z:88.43}, rotation:{x:0, y:-0.5389422, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_03.fbx'},
{name:'Rock_02', position:{x:72.69267, y:5.40084, z:106.9401}, rotation:{x:0.05324773, y:0.05998303, z:0.2494023}, scale:{x:1, y:1, z:1}, file:'Rock_02.fbx'},
{name:'Tree_Pine_3', position:{x:86.72508, y:3.642601, z:71.40851}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Pine_3.fbx'},
{name:'Tree_Dead1', position:{x:75.17627, y:1.973998, z:77.38676}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Dead1.fbx'},
{name:'Stair_el1', position:{x:96.11, y:3.9, z:81.63}, rotation:{x:0, y:-0.702063, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el1.fbx'},
{name:'Tree_Pine_1', position:{x:78.27444, y:5.5042, z:97.15366}, rotation:{x:0, y:-0.9047635, z:0}, scale:{x:1, y:0.7229945, z:1}, file:'Tree_Pine_1.fbx'},
{name:'Block1', position:{x:64.53, y:3.9, z:76.27}, rotation:{x:0, y:0.9998109, z:0}, scale:{x:1, y:1, z:1}, file:'Block1.fbx'},
{name:'Fern1', position:{x:74.01591, y:5.515959, z:104.0825}, rotation:{x:0, y:0.8534364, z:0}, scale:{x:1.069844, y:1.069844, z:1.069844}, file:'Fern1.fbx'},
{name:'Ground_Decal1', position:{x:64.50191, y:3.405819, z:86.48553}, rotation:{x:0, y:0.6455026, z:0}, scale:{x:1, y:1, z:1}, file:'Ground_Decal1.fbx'},
{name:'Wagon_wagon', position:{x:67.82258, y:3.449532, z:82.08486}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Wagon_wagon.fbx'},
{name:'Tree_06', position:{x:88.26, y:3.39, z:83.44}, rotation:{x:0, y:0.2942935, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_06.fbx'},
{name:'Ivy2', position:{x:69.81152, y:6.224043, z:102.3667}, rotation:{x:0, y:0.1040261, z:0}, scale:{x:1, y:1, z:1}, file:'Ivy2.fbx'},
{name:'Ivy2', position:{x:79.23916, y:5.492624, z:104.144}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Ivy2.fbx'},
{name:'Wagon_wagon', position:{x:93.82616, y:3.74179, z:79.36852}, rotation:{x:-0.1182035, y:-0.1722502, z:0.5533341}, scale:{x:1, y:1, z:1}, file:'Wagon_wagon.fbx'},
{name:'Stair_el4', position:{x:95.33, y:3.6, z:81.16}, rotation:{x:0, y:-0.7121149, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el4.fbx'},
{name:'Tree_Fall2', position:{x:85.9984, y:5.491358, z:102.9598}, rotation:{x:0, y:-0.5574281, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Fall2.fbx'},
{name:'Plant_04', position:{x:85.2201, y:5.51559, z:101.3737}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_04.fbx'},
{name:'Block1', position:{x:67.68327, y:3.865326, z:104.1894}, rotation:{x:0, y:0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Block1.fbx'},
{name:'Tree_03', position:{x:81.68469, y:5.487145, z:100.1968}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_03.fbx'},
{name:'Rock_03', position:{x:76.59686, y:5.841122, z:96.41943}, rotation:{x:0, y:-0.8312181, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_08', position:{x:78.77, y:2.91, z:73.66}, rotation:{x:0, y:-0.1814869, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_08.fbx'},
{name:'Stair_el6', position:{x:79.23246, y:2.57413, z:84.19611}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el6.fbx'},
{name:'Wagon_pickaxe', position:{x:67.82183, y:3.405385, z:83.24109}, rotation:{x:-0.2235611, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Wagon_pickaxe.fbx'},
{name:'Rock_10', position:{x:61.56479, y:3.321074, z:89.647}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_10.fbx'},
{name:'Plant_06', position:{x:91.64584, y:1.982832, z:92.10281}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_06.fbx'},
{name:'Rock_14A', position:{x:78.93679, y:3.405359, z:93.31451}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_14A.fbx'},
{name:'Stair_el4', position:{x:79.39892, y:3.266362, z:82.74966}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el4.fbx'},
{name:'Rock_13', position:{x:85.6, y:0.1500001, z:84.9}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_13.fbx'},
{name:'Bush_01', position:{x:85.20192, y:3.418263, z:72.45475}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_01.fbx'},
{name:'Rock_13', position:{x:61.99, y:1.81, z:84.91}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_13.fbx'},
{name:'Rock_13', position:{x:72.02119, y:2.920474, z:108.21}, rotation:{x:0, y:-0.9134675, z:0}, scale:{x:0.8287101, y:0.8287101, z:0.82871}, file:'Rock_13.fbx'},
{name:'Bush_01', position:{x:90.13771, y:5.515233, z:105.3387}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_01.fbx'},
{name:'Block1', position:{x:82.4, y:3.2, z:85.74}, rotation:{x:0, y:0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Block1.fbx'},
{name:'Bush_06', position:{x:85.32652, y:5.515348, z:111.1672}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_06.fbx'},
{name:'Crystal1', position:{x:83.41771, y:4.112818, z:93.54988}, rotation:{x:-0.4147522, y:-0.1736614, z:-0.2525207}, scale:{x:1, y:1, z:1}, file:'Crystal1.fbx'},
{name:'Mushroom3A', position:{x:62.85596, y:3.405359, z:102.3142}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Mushroom3A.fbx'},
{name:'Ground_Decal_Leaves1', position:{x:82.02071, y:5.491518, z:108.9512}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Ground_Decal_Leaves1.fbx'},
{name:'RigTail6Gizmo', position:{x:78.08906, y:3.570563, z:81.18735}, rotation:{x:0.178363, y:-0.6842417, z:-0.1783631}, scale:{x:1, y:1, z:1}, file:'RigTail6Gizmo.fbx'},
{name:'RigTail5Gizmo', position:{x:78.08906, y:3.545038, z:81.26656}, rotation:{x:0.1097588, y:-0.6985364, z:-0.1097589}, scale:{x:1, y:1, z:1}, file:'RigTail5Gizmo.fbx'},
{name:'RigTail4Gizmo', position:{x:78.08906, y:3.591858, z:81.44205}, rotation:{x:-0.09191881, y:-0.701107, z:0.09191876}, scale:{x:1, y:1, z:1}, file:'RigTail4Gizmo.fbx'},
{name:'RigTail3Gizmo', position:{x:78.08906, y:3.646911, z:81.55501}, rotation:{x:-0.1589731, y:-0.6890048, z:0.158973}, scale:{x:1, y:0.9999999, z:1}, file:'RigTail3Gizmo.fbx'},
{name:'RigTail2Gizmo', position:{x:78.08906, y:3.690632, z:81.67091}, rotation:{x:-0.1268487, y:-0.695636, z:0.1268487}, scale:{x:0.9999999, y:1, z:1}, file:'RigTail2Gizmo.fbx'},
{name:'RigRLegPlatform_1', position:{x:78.25949, y:2.999023, z:82.35925}, rotation:{x:0.4889005, y:-0.4889005, z:-0.5108584}, scale:{x:1, y:0.9999999, z:0.9999999}, file:'RigRLegPlatform_1.fbx'},
{name:'RigRLegPlatform', position:{x:78.2517, y:2.999023, z:81.69459}, rotation:{x:0.4981787, y:-0.4981787, z:-0.5018147}, scale:{x:1, y:1, z:0.9999999}, file:'RigRLegPlatform.fbx'},
{name:'RigRLegPalmGizmo_1', position:{x:78.23587, y:3.256749, z:81.59976}, rotation:{x:0.3753951, y:0.5603338, z:0.4680451}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigRLegPalmGizmo_1.fbx'},
{name:'RigRLegPalmGizmo', position:{x:78.25946, y:3.105172, z:82.24893}, rotation:{x:0.2728069, y:0.6514624, z:0.2628601}, scale:{x:1, y:1, z:0.9999999}, file:'RigRLegPalmGizmo.fbx'},
{name:'RigRLeg2Gizmo_1', position:{x:78.24833, y:3.351262, z:82.20661}, rotation:{x:0.4649611, y:0.569722, z:0.4446055}, scale:{x:1.000001, y:0.9999985, z:0.9999999}, file:'RigRLeg2Gizmo_1.fbx'},
{name:'RigRLeg2Gizmo', position:{x:78.24275, y:3.353918, z:81.68876}, rotation:{x:0.6885519, y:0.3358441, z:0.6009607}, scale:{x:1, y:1, z:1}, file:'RigRLeg2Gizmo.fbx'},
{name:'RigRLeg1Gizmo_1', position:{x:78.22039, y:3.615497, z:81.70876}, rotation:{x:0.5350664, y:0.5465714, z:0.493681}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigRLeg1Gizmo_1.fbx'},
{name:'RigRLeg1Gizmo', position:{x:78.26029, y:3.556078, z:82.44267}, rotation:{x:0.6875911, y:0.2772123, z:0.635634}, scale:{x:1, y:0.9999999, z:0.9999999}, file:'RigRLeg1Gizmo.fbx'},
{name:'RigRibcageGizmo', position:{x:78.08906, y:3.683786, z:82.36775}, rotation:{x:0.7040229, y:-0.06596842, z:-0.7040228}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigRibcageGizmo.fbx'},
{name:'RigPelvisGizmo', position:{x:78.08906, y:3.685968, z:81.77043}, rotation:{x:0.6960415, y:-0.1246048, z:-0.6960413}, scale:{x:1, y:1, z:1}, file:'RigPelvisGizmo.fbx'},
{name:'RigTail6', position:{x:78.08906, y:3.570562, z:81.18735}, rotation:{x:0.178363, y:-0.6842417, z:-0.1783631}, scale:{x:1, y:1, z:1}, file:'RigTail6.fbx'},
{name:'RigTail5', position:{x:78.08906, y:3.545038, z:81.26656}, rotation:{x:0.1097588, y:-0.6985364, z:-0.1097589}, scale:{x:1, y:1, z:1}, file:'RigTail5.fbx'},
{name:'RigTail4', position:{x:78.08906, y:3.591858, z:81.44205}, rotation:{x:-0.09191881, y:-0.701107, z:0.09191877}, scale:{x:1, y:1, z:1}, file:'RigTail4.fbx'},
{name:'RigTail3', position:{x:78.08906, y:3.646911, z:81.55501}, rotation:{x:-0.158973, y:-0.6890048, z:0.158973}, scale:{x:1, y:1, z:1}, file:'RigTail3.fbx'},
{name:'RigTail2', position:{x:78.08906, y:3.690632, z:81.67091}, rotation:{x:-0.1268487, y:-0.695636, z:0.1268487}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigTail2.fbx'},
{name:'RigTail1', position:{x:78.08906, y:3.68398, z:81.76969}, rotation:{x:0.02376616, y:-0.7067073, z:-0.02376621}, scale:{x:0.9999999, y:0.9999999, z:1}, file:'RigTail1.fbx'},
{name:'RigRLegDigit02_1', position:{x:78.25514, y:3.030207, z:82.40791}, rotation:{x:0.03794467, y:-0.7085945, z:-0.040165}, scale:{x:1, y:1, z:0.9999999}, file:'RigRLegDigit02_1.fbx'},
{name:'RigRLegDigit01_1', position:{x:78.25805, y:3.029005, z:82.3264}, rotation:{x:-0.00179045, y:-0.69432, z:0.01197048}, scale:{x:1, y:1, z:1}, file:'RigRLegDigit01_1.fbx'},
{name:'RigRLegPalm_1', position:{x:78.25946, y:3.105172, z:82.24893}, rotation:{x:-0.2728064, y:-0.6514626, z:-0.2628596}, scale:{x:0.9999979, y:1.000001, z:1.000002}, file:'RigRLegPalm_1.fbx'},
{name:'RigRLeg2_1', position:{x:78.24833, y:3.351262, z:82.20661}, rotation:{x:-0.464977, y:-0.5697359, z:-0.4445878}, scale:{x:1.000001, y:0.9999986, z:0.9999999}, file:'RigRLeg2_1.fbx'},
{name:'RigRLeg1_1', position:{x:78.26029, y:3.556078, z:82.44267}, rotation:{x:-0.687591, y:-0.2772119, z:-0.6356341}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigRLeg1_1.fbx'},
{name:'RigRLegCollarbone', position:{x:78.10852, y:3.563372, z:82.47276}, rotation:{x:-0.09837016, y:-0.03295835, z:-0.9943945}, scale:{x:0.9999999, y:0.9999999, z:0.9999999}, file:'RigRLegCollarbone.fbx'},
{name:'DummyUpMouth', position:{x:78.08906, y:3.50052, z:82.88184}, rotation:{x:-0.1398767, y:-0.6931341, z:-0.1398765}, scale:{x:1.47288, y:0.4398545, z:0.9999999}, file:'DummyUpMouth.fbx'},
{name:'DummyLowMouth', position:{x:78.08906, y:3.384799, z:82.78111}, rotation:{x:-0.2075865, y:-0.6759498, z:-0.2075863}, scale:{x:1.47288, y:0.4398545, z:0.9999999}, file:'DummyLowMouth.fbx'},
{name:'RigHead', position:{x:78.08906, y:3.595356, z:82.75053}, rotation:{x:0.6821335, y:0.1862635, z:-0.6821334}, scale:{x:1, y:0.9999999, z:1}, file:'RigHead.fbx'},
{name:'RigNeck5', position:{x:78.08906, y:3.639673, z:82.68256}, rotation:{x:0.6778147, y:0.2014137, z:-0.6778145}, scale:{x:0.9999998, y:0.9999999, z:1}, file:'RigNeck5.fbx'},
